casename,Precursor,case_name,floris_TI,floris_U0,layout_x,layout_y,num_turbines,path,sim_length,sowfa_TI,sowfa_U0,yaw,power,ti,d_spacing,wake_table,Layouts
c_657,"neutral_5kmx2kmx1km_lowTI
",ttmw_007,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[10.  0.  0.],[1880.5  874.3  905.9],[0.06481499 0.1364314  0.13318328],7.0,[0 1 2],1x3
c_658,"neutral_5kmx2kmx1km_lowTI
",ttmw_006,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[10. 10.  0.],[1882.1  829.3  993.6],[0.06480642 0.12688683 0.15192432],7.0,[0 1 2],1x3
c_659,"neutral_5kmx2kmx1km_lowTI
",ttmw_005,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[10. 20.  0.],[1884.2  739.7 1093.1],[0.06475141 0.11683486 0.16148529],7.0,[0 1 2],1x3
c_660,"neutral_5kmx2kmx1km_lowTI
",ttmw_004,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[ 20. -20.   0.],[1702.3 1103.7  833.4],[0.06127717 0.15764773 0.11927544],7.0,[0 1 2],1x3
c_661,"neutral_5kmx2kmx1km_lowTI
",ttmw_003,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[ 20. -10.   0.],[1701.9 1164.3  899.1],[0.06132531 0.1540803  0.12900054],7.0,[0 1 2],1x3
c_662,"neutral_5kmx2kmx1km_lowTI
",ttmw_002,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[20.  0.  0.],[1700.9 1162.7 1030.6],[0.06137418 0.14926351 0.13640073],7.0,[0 1 2],1x3
c_663,"neutral_5kmx2kmx1km_lowTI
",ttmw_001,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[20. 10.  0.],[1702.3 1096.5 1192. ],[0.06139899 0.1437863  0.14620568],7.0,[0 1 2],1x3
c_664,"neutral_5kmx2kmx1km_lowTI
",ttmw_000,0.065,8.39,"(1000.0, 1882.0, 2764.0)","(1000.0, 1000.0, 1000.0)",3,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagles_multiws_3_turb,2000.0,0.06,8.0,[20. 20.  0.],[1703.8  970.8 1349.4],[0.0613613  0.13702947 0.14038909],7.0,[0 1 2],1x3
c_665,"neutral_5kmx2kmx1km_lowTI
",lti_c_3d_00,0.065,8.39,"(1000.0, 1000.0, 1378.0, 1378.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[0. 0. 0. 0.],[1874.2 1878.3  461.6  474.5],[0.07638014 0.07033843 0.07254496 0.07016161],3.0,[0 0 1 1],2x2
c_666,"neutral_5kmx2kmx1km_lowTI
",lti_c_3d_10,0.065,8.39,"(1000.0, 1000.0, 1378.0, 1378.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[10. 10.  0.  0.],[1804.2 1813.6  530.9  539.8],[0.07455506 0.06767901 0.10061804 0.10705651],3.0,[0 0 1 1],2x2
c_667,"neutral_5kmx2kmx1km_lowTI
",lti_c_3d_20,0.065,8.39,"(1000.0, 1000.0, 1378.0, 1378.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[20. 20.  0.  0.],[1627.9 1637.8  706.4  711.6],[0.07039029 0.06353618 0.11431508 0.12898202],3.0,[0 0 1 1],2x2
c_668,"neutral_5kmx2kmx1km_lowTI
",lti_c_4d_00,0.065,8.39,"(1000.0, 1000.0, 1504.0, 1504.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[0. 0. 0. 0.],[1885.8 1889.9  513.6  527.4],[0.0762388  0.07031468 0.09285926 0.07563857],4.0,[0 0 1 1],2x2
c_669,"neutral_5kmx2kmx1km_lowTI
",lti_c_4d_10,0.065,8.39,"(1000.0, 1000.0, 1504.0, 1504.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[10. 10.  0.  0.],[1815.2 1824.7  602.6  609.6],[0.0743886  0.0675522  0.11815367 0.11929087],4.0,[0 0 1 1],2x2
c_670,"neutral_5kmx2kmx1km_lowTI
",lti_c_4d_20,0.065,8.39,"(1000.0, 1000.0, 1504.0, 1504.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[20. 20.  0.  0.],[1638.7 1648.4  813.3  814.9],[0.07024826 0.06332885 0.12355745 0.13919612],4.0,[0 0 1 1],2x2
c_671,"neutral_5kmx2kmx1km_lowTI
",lti_c_5d_00,0.065,8.39,"(1000.0, 1000.0, 1630.0, 1630.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[0. 0. 0. 0.],[1895.2 1899.6  570.6  582.7],[0.07601616 0.07006178 0.10652203 0.07941703],5.0,[0 0 1 1],2x2
c_672,"neutral_5kmx2kmx1km_lowTI
",lti_c_5d_10,0.065,8.39,"(1000.0, 1000.0, 1630.0, 1630.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[10. 10.  0.  0.],[1826.1 1835.1  675.2  676.5],[0.0741613  0.06741346 0.13116166 0.12414065],5.0,[0 0 1 1],2x2
c_673,"neutral_5kmx2kmx1km_lowTI
",lti_c_5d_20,0.065,8.39,"(1000.0, 1000.0, 1630.0, 1630.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[20. 20.  0.  0.],[1648.2 1657.6  907.8  900. ],[0.07031691 0.0634682  0.12844241 0.13966168],5.0,[0 0 1 1],2x2
c_674,"neutral_5kmx2kmx1km_lowTI
",lti_c_6d_00,0.065,8.39,"(1000.0, 1000.0, 1756.0, 1756.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[0. 0. 0. 0.],[1897.2 1901.5  652.4  666.4],[0.07602689 0.07013171 0.11252996 0.08261179],6.0,[0 0 1 1],2x2
c_675,"neutral_5kmx2kmx1km_lowTI
",lti_c_6d_10,0.065,8.39,"(1000.0, 1000.0, 1756.0, 1756.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[10. 10.  0.  0.],[1826.5 1835.9  769.1  766.9],[0.07404275 0.06752098 0.13547327 0.12374043],6.0,[0 0 1 1],2x2
c_676,"neutral_5kmx2kmx1km_lowTI
",lti_c_6d_20,0.065,8.39,"(1000.0, 1000.0, 1756.0, 1756.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[20. 20.  0.  0.],[1647.7 1657.7 1023.9 1005. ],[0.07016552 0.0634498  0.13016028 0.13560718],6.0,[0 0 1 1],2x2
c_677,"neutral_5kmx2kmx1km_lowTI
",lti_c_7d_00,0.065,8.39,"(1000.0, 1000.0, 1882.0, 1882.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[0. 0. 0. 0.],[1897.4 1901.5  726.8  742.8],[0.0760087  0.07015584 0.11123379 0.08898809],7.0,[0 0 1 1],2x2
c_678,"neutral_5kmx2kmx1km_lowTI
",lti_c_7d_10,0.065,8.39,"(1000.0, 1000.0, 1882.0, 1882.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[10. 10.  0.  0.],[1826.5 1836.   846.1  844.5],[0.07415791 0.06747984 0.13267395 0.12626008],7.0,[0 0 1 1],2x2
c_679,"neutral_5kmx2kmx1km_lowTI
",lti_c_7d_20,0.065,8.39,"(1000.0, 1000.0, 1882.0, 1882.0)","(500.0, 1300.0, 500.0, 1300.0)",4,sowfa_library (Paul.fleming@nrel.gov)/full_runs/near_wake,2000.0,0.06,8.0,[20. 20.  0.  0.],[1649.1 1658.7 1110.2 1090.1],[0.07025707 0.0632898  0.12953677 0.13653353],7.0,[0 0 1 1],2x2
c_680,"neutral_5kmx2kmx1km_lowTI
",case_1,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[0. 0. 0. 0. 0.],[1946.3  654.7  764.8  825.   819.8],[0.06662325 0.07819124 0.129971   0.13183405 0.14038279],6.0,[0 1 2 3 3],1x5
c_681,"neutral_5kmx2kmx1km_lowTI
",CaseNov_02_T5_PP21_low_gauss,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.06,8.0,[19.5 21.5 18.2 11.6  0. ],[1719.7  848.8 1060.5 1118.9 1134.5],[0.06174062 0.12654034 0.14491422 0.13746809 0.14456012],6.0,[0 1 2 3 3],1x5
c_682,"neutral_5kmx2kmx1km_lowTI
",case_2,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[20. 15. 10.  5.  0.],[1701.8  947.9 1091.7 1037.9  992.8],[0.06137867 0.13170201 0.15212467 0.16377189 0.17170274],6.0,[0 1 2 3 3],1x5
c_683,"neutral_5kmx2kmx1km_lowTI
",CaseNov_05_T5_PP188_low_gauss,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.06,8.0,[23.2 24.3 21.4 17.3  0. ],[1628.1  904.9 1122.3 1169.  1331.7],[0.0594818  0.12462568 0.12987809 0.11377526 0.13423888],6.0,[0 1 2 3 3],1x5
c_684,"neutral_5kmx2kmx1km_lowTI
",case_n_03_low_gauss,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/new_5_turb,2000.0,0.06,8.0,[24.7 25.  25.  25.   0. ],[1599.   920.2 1079.  1079.1 1469.1],[0.0587587  0.1234811  0.12538702 0.10601801 0.12618978],6.0,[0 1 2 3 3],1x5
c_685,"neutral_5kmx2kmx1km_lowTI
",case_3,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[25.  0.  0.  0.  0.],[1587.2 1202.3  971.6  857.3  860.9],[0.0584418  0.13531407 0.14348258 0.15488417 0.16807987],6.0,[0 1 2 3 3],1x5
c_686,"neutral_5kmx2kmx1km_lowTI
",case_5,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[25. 20. 15. 10.  0.],[1588.4 1007.8 1207.  1190.9 1173.2],[0.05853197 0.12615758 0.13683218 0.12079659 0.1617078 ],6.0,[0 1 2 3 3],1x5
c_687,"neutral_5kmx2kmx1km_lowTI
",CaseNov_03_T5_PP21_low_gch,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.06,8.0,[25.  21.  18.5 17.4  0. ],[1588.6  995.7 1160.4 1135.8 1310.7],[0.05846157 0.12568849 0.13438119 0.11307336 0.14464687],6.0,[0 1 2 3 3],1x5
c_688,"neutral_5kmx2kmx1km_lowTI
",case_n_04_low_gch,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/new_5_turb,2000.0,0.06,8.0,[25.  24.1 23.4 22.4  0. ],[1589.   943.4 1109.5 1108.7 1439. ],[0.05846206 0.12379039 0.12607992 0.10612569 0.1239874 ],6.0,[0 1 2 3 3],1x5
c_689,"neutral_5kmx2kmx1km_lowTI
",case_4,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[25. 25.  0.  0.  0.],[1588.6  928.6 1428.6 1031.1  939.4],[0.05842787 0.12336784 0.13653573 0.13252433 0.17604633],6.0,[0 1 2 3 3],1x5
c_690,"neutral_5kmx2kmx1km_lowTI
",CaseNov_06_T5_PP188_low_gch,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.06,8.0,[25.  25.  22.1 18.7  0. ],[1589.2  929.5 1141.5 1170.8 1365.6],[0.05844866 0.12329044 0.12517035 0.10964776 0.13434377],6.0,[0 1 2 3 3],1x5
c_691,"neutral_5kmx2kmx1km_lowTI
",case_0low2_gch,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[25.  25.  24.3 23.5  0. ],[1589.3  929.5 1101.8 1101.7 1450.6],[0.0584723  0.12329142 0.12439346 0.10431462 0.13169476],6.0,[0 1 2 3 3],1x5
c_692,"neutral_5kmx2kmx1km_lowTI
",case_7_3x25redo,0.065,8.39,"(1000.0, 1756.0, 2512.0, 3268.0, 4024.0)","(1000.0, 1000.0, 1000.0, 1000.0, 1000.0)",5,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_lowTI_5turb,2000.0,0.06,8.0,[25. 25. 25.  0.  0.],[1588.9  929.8 1083.5 1425.5 1105.1],[0.05842216 0.12326157 0.12399795 0.12139458 0.15240457],6.0,[0 1 2 3 3],1x5
c_693,"neutral_5kmx2kmx1km_lowTI
",c9_low_m20,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2134.0, 2134.0, 2134.0, 3268.0, 3268.0, 3268.0)","(600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[-20. -20. -20.   0.   0.   0.   0.   0.   0.],[1656.1 1710.2 1633.8 1141.1 1277.3 1304.7 1097.9 1139.5 1110. ],"[0.06637923 0.06836064 0.08225181 0.09782355 0.09953729 0.09826267
 0.09562559 0.13083629 0.12539558]",9.0,[0 0 0 2 3 2 4 6 4],3x3
c_694,"neutral_5kmx2kmx1km_lowTI
",c9_low_baseline,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2134.0, 2134.0, 2134.0, 3268.0, 3268.0, 3268.0)","(600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[1870.1 1971.1 1890.7  917.1  933.6  939.7 1010.8 1017.8 1008.7],"[0.06555476 0.06717405 0.08061758 0.12319521 0.0795541  0.10088775
 0.08810107 0.09683398 0.09442321]",9.0,[0 0 0 2 3 2 4 6 4],3x3
c_695,"neutral_5kmx2kmx1km_lowTI
",c9_low_10,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2134.0, 2134.0, 2134.0, 3268.0, 3268.0, 3268.0)","(600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[10. 10. 10.  0.  0.  0.  0.  0.  0.],[1788.6 1901.9 1833.1 1092.1 1146.2 1023.5 1116.9 1063.  1095.2],"[0.06435082 0.06547342 0.07785811 0.14272152 0.12343657 0.12553216
 0.11561396 0.12016172 0.11812931]",9.0,[0 0 0 2 3 2 4 6 4],3x3
c_696,"neutral_5kmx2kmx1km_lowTI
",c9_low_20,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2134.0, 2134.0, 2134.0, 3268.0, 3268.0, 3268.0)","(600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0, 600.0, 978.0, 1356.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[20. 20. 20.  0.  0.  0.  0.  0.  0.],[1602.4 1710.9 1658.5 1356.4 1510.5 1279.6 1189.7 1207.5 1177.6],"[0.06109851 0.0621661  0.07263859 0.13802941 0.12772619 0.13169426
 0.13255982 0.12826961 0.12127693]",9.0,[0 0 0 2 3 2 4 6 4],3x3
c_697,"neutral_5kmx2kmx1km_lowTI
",long_test_base,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2260.0, 2260.0, 2260.0, 3520.0, 3520.0, 3520.0)","(1441.0, 1000.0, 559.0, 1441.0, 1000.0, 559.0, 1441.0, 1000.0, 559.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/9_turb_sims/peregrine_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[1997.  1974.2 1876.5 1030.8  994.6  993.  1076.8 1085.6 1084.3],"[0.07348123 0.06642534 0.0693017  0.10236109 0.09245992 0.10388601
 0.09149919 0.10721978 0.09826743]",10.0,[0 0 0 1 1 1 2 2 2],3x3
c_698,"neutral_5kmx2kmx1km_lowTI
",long_test_r1,0.065,8.39,"(1000.0, 1000.0, 1000.0, 2260.0, 2260.0, 2260.0, 3520.0, 3520.0, 3520.0)","(1441.0, 1000.0, 559.0, 1441.0, 1000.0, 559.0, 1441.0, 1000.0, 559.0)",9,sowfa_library (Paul.fleming@nrel.gov)/full_runs/9_turb_sims/peregrine_runs,2000.0,0.06,8.0,[20. 20. 20.  0.  0.  0.  0.  0.  0.],[1742.  1716.3 1615.5 1422.2 1501.8 1388.6 1296.7 1193.3 1221.3],"[0.06981606 0.06156328 0.06408786 0.11971845 0.13600265 0.11414381
 0.11722895 0.11645322 0.1149032 ]",10.0,[0 0 0 1 1 1 2 2 2],3x3
c_699,"neutral_5kmx2kmx1km_lowTI
",r14_base,0.065,8.39,"(867.5, 791.3, 715.1, 638.9, 2090.1, 2013.8, 1937.6, 1861.4, 3312.6, 3236.4, 3160.2, 3084.0)","(136.7, 442.4, 748.0, 1053.6, 441.5, 747.2, 1052.8, 1358.5, 746.4, 1052.0, 1357.6, 1663.3)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1831.7 1977.4 1857.6 1967.  1035.8 1022.5 1065.9 1947.5 1105.1 1181.3
 1031.  2039.6]","[0.061803   0.0638136  0.08166751 0.07174998 0.09769135 0.08158165
 0.070891   0.07567691 0.11367583 0.09438811 0.09103294 0.05439853]",0.6047619047619052,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_700,"neutral_5kmx2kmx1km_lowTI
",r14_yaw,0.065,8.39,"(867.5, 791.3, 715.1, 638.9, 2090.1, 2013.8, 1937.6, 1861.4, 3312.6, 3236.4, 3160.2, 3084.0)","(136.7, 442.4, 748.0, 1053.6, 441.5, 747.2, 1052.8, 1358.5, 746.4, 1052.0, 1357.6, 1663.3)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[20. 20. 20. 20. 10. 10. 10. 10.  0.  0.  0.  0.],"[1559.  1701.5 1633.  1733.5 1451.2 1440.8 1476.2 1881.8 1601.1 1559.
 1253.6 1989.6]","[0.05822368 0.0604638  0.07663085 0.06639272 0.09086714 0.10911702
 0.1184573  0.07443274 0.11413276 0.1246205  0.12835251 0.06258712]",0.6047619047619052,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_701,"neutral_5kmx2kmx1km_lowTI
",r12_base,0.065,8.39,"(889.8, 824.3, 758.8, 693.3, 2122.3, 2056.8, 1991.3, 1925.8, 3354.7, 3289.2, 3223.7, 3158.2)","(175.9, 484.0, 792.1, 1100.2, 437.8, 745.9, 1054.1, 1362.2, 699.8, 1007.9, 1316.0, 1624.1)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1849.4 1985.3 1845.  2018.  1154.5 1114.9 1238.3 1972.2 1220.  1314.5
 1166.5 2066.4]","[0.0724543  0.07404134 0.0792649  0.08025322 0.08883276 0.09091012
 0.10144251 0.07604455 0.11647093 0.09456592 0.12827257 0.04782225]",0.5198412698412699,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_702,"neutral_5kmx2kmx1km_lowTI
",r12_yaw,0.065,8.39,"(889.8, 824.3, 758.8, 693.3, 2122.3, 2056.8, 1991.3, 1925.8, 3354.7, 3289.2, 3223.7, 3158.2)","(175.9, 484.0, 792.1, 1100.2, 437.8, 745.9, 1054.1, 1362.2, 699.8, 1007.9, 1316.0, 1624.1)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[20. 20. 20. 20. 10. 10. 10. 10.  0.  0.  0.  0.],"[1578.2 1724.4 1598.8 1799.  1170.3 1187.3 1155.5 1913.  1277.1 1226.9
 1087.7 2014.3]","[0.07013312 0.06934312 0.07504605 0.07492106 0.09435468 0.07831339
 0.0814886  0.07455063 0.09809392 0.08566166 0.08972239 0.05543888]",0.5198412698412699,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_703,"neutral_5kmx2kmx1km_lowTI
",r10_base,0.065,8.39,"(911.0, 856.3, 801.6, 746.9, 2151.9, 2097.2, 2042.5, 1987.8, 3392.7, 3338.0, 3283.3, 3228.6)","(215.9, 526.1, 836.3, 1146.5, 434.7, 744.9, 1055.1, 1365.3, 653.5, 963.7, 1273.9, 1584.1)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1872.2 1949.  1869.7 2004.9 1530.4 1388.5 1684.5 1929.8 1327.7 1467.2
 1333.7 2120.7]","[0.07724483 0.07547542 0.07780672 0.08438154 0.09628337 0.09685809
 0.08133398 0.07632295 0.09245673 0.104181   0.11350196 0.04704403]",0.43412698412698447,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_704,"neutral_5kmx2kmx1km_lowTI
",r10_yaw,0.065,8.39,"(911.0, 856.3, 801.6, 746.9, 2151.9, 2097.2, 2042.5, 1987.8, 3392.7, 3338.0, 3283.3, 3228.6)","(215.9, 526.1, 836.3, 1146.5, 434.7, 744.9, 1055.1, 1365.3, 653.5, 963.7, 1273.9, 1584.1)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[20. 20. 20. 20. 10. 10. 10. 10.  0.  0.  0.  0.],"[1597.5 1699.1 1632.2 1786.2 1143.3 1108.  1240.5 1857.3 1133.6 1197.9
 1168.5 2081. ]","[0.07470677 0.0710702  0.07118305 0.07985696 0.08057173 0.07783852
 0.08482531 0.07551097 0.08691617 0.10540922 0.12364271 0.04635181]",0.43412698412698447,[0 0 0 0 3 3 2 1 4 4 3 2],12x12
c_705,"neutral_5kmx2kmx1km_lowTI
",r08_base,0.065,8.39,"(931.1, 887.3, 843.4, 799.6, 2178.9, 2135.0, 2091.2, 2047.3, 3426.6, 3382.8, 3338.9, 3295.1)","(256.7, 568.7, 880.6, 1192.5, 432.1, 744.0, 1056.0, 1367.9, 607.5, 919.4, 1231.3, 1543.3)",12,sowfa_library (Paul.fleming@nrel.gov)/full_runs/twelve_turbine_runs/eagle_runs,2000.0,0.06,8.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1915.2 1895.6 1903.1 1951.  1808.3 1708.5 2013.9 1926.6 1327.4 1391.3
 1250.8 2166.6]","[0.06721045 0.06973719 0.08313246 0.07750511 0.08173553 0.09059991
 0.07100222 0.07667663 0.11424248 0.10501894 0.09345836 0.06907676]",0.34761904761904727,[0 0 0 0 2 2 2 1 2 2 2 1],12x12
